AMP ID,Project Description,Project title,Actual Completion Date,Actual Start Date,Proposed Completion Date,Proposed Start Date,Country,Suco,District,SubDistrict,Donor Agency,Primary Sector,Primary Sector Sub-Sector,2005 Actual Commitments,2005 Actual Disbursements,2005 Planned Commitments,2005 Planned Disbursements,2006 Actual Commitments,2006 Actual Disbursements,2006 Planned Commitments,2006 Planned Disbursements,2007 Actual Commitments,2007 Actual Disbursements,2007 Planned Commitments,2007 Planned Disbursements,2008 Actual Commitments,2008 Actual Disbursements,2008 Planned Commitments,2008 Planned Disbursements,2009 Actual Commitments,2009 Actual Disbursements,2009 Planned Commitments,2009 Planned Disbursements,2010 Actual Commitments,2010 Actual Disbursements,2010 Planned Commitments,2010 Planned Disbursements,2011 Actual Commitments,2011 Actual Disbursements,2011 Planned Commitments,2011 Planned Disbursements,2012 Actual Commitments,2012 Actual Disbursements,2012 Planned Commitments,2012 Planned Disbursements,2013 Actual Commitments,2013 Actual Disbursements,2013 Planned Commitments,2013 Planned Disbursements,2014 Actual Commitments,2014 Actual Disbursements,2014 Planned Commitments,2014 Planned Disbursements,2015 Actual Commitments,2015 Actual Disbursements,2015 Planned Commitments,2015 Planned Disbursements,2016 Actual Commitments,2016 Actual Disbursements,2016 Planned Commitments,2016 Planned Disbursements,2017 Actual Commitments,2017 Actual Disbursements,2017 Planned Commitments,2017 Planned Disbursements,2018 Actual Commitments,2018 Actual Disbursements,2018 Planned Commitments,2018 Planned Disbursements,2019 Actual Commitments,2019 Actual Disbursements,2019 Planned Commitments,2019 Planned Disbursements,2020 Actual Commitments,2020 Actual Disbursements,2020 Planned Commitments,2020 Planned Disbursements,Total Actual Commitments,Total Actual Disbursements,Total Planned Commitments,Total Planned Disbursements
  87292431622,"Assist the DNE to prepare and implement HIES starting from January 2010 as an ongoing or non-stop monthly survey of households to collect reliable data on private household consumption, expenditures and income as input to the national statistics.",Technical Assistance to the National Statistics Directorate,29/02/2012,11/01/2010,,,Timor-Leste, , , ,European Union,150 - GOVERNMENT AND CIVIL SOCIETY, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225161.895,135097.137,0,0,0,90064.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225161.895,225161.895,0,0
  87292431571,To reduce poverty in Timor Leste through promotion of local capacity to set up activities which generate revenue and are based in sustainable management of natural resources.,Ahimatan ba futuru – Redução da pobreza em Timor-Leste atraves do turismo de base comunitaria,,01/02/2010,31/01/2014,,Timor-Leste, ," - Aileu
 - Ainaro
 - Dili
 - Lautem"," - Laulara
 - Maubisse
 - Tutuala",European Union,332 - TOURISM,-- 3329 - Tourism (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673432.174,0,0,0,0,159510.622,0,0,0,0,0,0,0,137362.075,0,0,0,202507.425,0,0,0,0,0,0,0,0,0,130135.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673432.174,499380.123,0,130135.188
  87292434833, ,Integrated nutrition project in Timor-Leste,,,,,Timor-Leste, , , ,European Union,120 - HEALTH,-- 122 - Basic health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5484711.367,1974900,0,0,3727200,2174200,0,0,0,1242400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9211911.367,5391500
  87292434924, ,Towards a strengthened civil society for a better protection of children and women victims of violence,,,,,Timor-Leste, , , ,European Union,920 - SUPPORT TO NON-GOVERNMENTAL ORGANISATIONS (NGOS),-- 9209 - Support to non-governmental organisations (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807709.542,222294.117,0,0,0,0,0,228324.544,0,0,0,214763.748,0,0,0,98516.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807709.542,222294.117,0,541604.401
  87292431664,Expenditure verification of the record of expenditure n. 2 of the Programme Estimate n. 1-RDP III.,Expenditure verification of the record of expenditure n. 2 of the Programme Estimate n. 1-RDP III,18/12/2011,19/09/2011,,,Timor-Leste, , , ,European Union,400 - MULTISECTOR/CROSS-CUTTING, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32405.634,41215.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32405.634,41215.599,0,0
  87292534322, ,Study Center for Diplomats,,,16/07/2013,01/06/2012,Timor-Leste, ,Dili, ,The People's Republic of China,150 - GOVERNMENT AND CIVIL SOCIETY,"-- 151 - Government and civil society, general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303860.797,0,0,0,0,1682692.307,0,0,0,0,0,1684960.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303860.797,1682692.307,0,1684960.523
  87292611846,"Contribuir para o fortalecimento institucional da Rádio e Televisão de Timor-Leste através da capacitação de profissionais timorenses da RTTL na utilização de recursos tecnológicos, na concepção e realização de programas e na gestão e programação da TV.",Capacity development of RTTL,,10/12/2008,12/12/2012,,Timor-Leste, ,Dili, ,Agência Brasileira de Cooperação (Brazil),220 - COMMUNICATIONS, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554000,0,0,0,0,0,0,0,0,0,0,0,0,171418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554000,171418,0,0
  87292611853,"Contribuir para a promoção, produção, sistematização e difusão de informações a respeito do mundo do trabalho em Timor-Leste; estruturar e instalar o Observatório do Mercado de Trabalho Nacional de Timor-Leste; capacitar técnicos da Secretaria da Formação Profissional e Emprego de Timor-Leste e elaborar pesquisas sobre Mercado de Trabalho Nacional de Timor-Leste.",Criação do Observatório de Mercado de Trabalho Nacional de Timor-Leste,,01/07/2010,12/02/2012,,Timor-Leste, , , ,Agência Brasileira de Cooperação (Brazil),160 - OTHER SOCIAL INFRASTRUCTURE AND SERVICES, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131550,64650,0,0,0,64650,0,65000,0,0,0,66550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131550,129300,0,131550
  87292611857,"ntroduzir no país tecnologia de produção de leite, por meio da transferência de embriões de raça bovina e de espécies de forrageiras (pastos) adaptados ao clima local.",Reforço à Cadeia Produtiva de Leite em Timor-Leste,,01/11/2010,01/12/2012,,Timor-Leste, , , ,Agência Brasileira de Cooperação (Brazil),311 - AGRICULTURE, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375913,74600,0,0,0,74600,0,75000,0,0,0,300913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375913,149200,0,375913
  87292524042,Advice and technical assistance to Government to sign private investors partners in developing Tibar Bay Port,Tibar Bay Port PPP,31/12/2014,27/07/2012,,,Timor-Leste, ,Liquica,Liquica,International Finance Corporation,210 - TRANSPORT AND STORAGE,-- 2109 - Transport and storage (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022932,0,0,0,0,0,0,0,0,0,1234007,0,0,0,379341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022932,0,1613348
  87292526093,Transformation to ODTI,Tuba Rai Metin (TRM),,27/07/2012,27/05/2015,,Timor-Leste, , , ,International Finance Corporation,240 - BANKING AND FINANCIAL SERVICES,-- 2409 - Banking and financial services (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162699,0,0,0,0,0,698245,0,0,0,343245,0,0,0,231288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162699,0,1272778
  87292524041,Transformation to Other Deposit Taking Institution (ODTI),Moris Rasik AS,,17/05/2012,30/06/2015,,Timor-Leste, , , ," - Government of Australia
 - International Finance Corporation",240 - BANKING AND FINANCIAL SERVICES,-- 2409 - Banking and financial services (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89669,0,0,0,138070,0,0,0,0,0,577940,0,0,0,254940,0,0,0,179100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227739,0,1011980
  87292511666, ,Rural development Project in Liquica,,,,,Timor-Leste, ,Liquica, , ,400 - MULTISECTOR/CROSS-CUTTING,-- 430 - Other multisector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  872921011828,"support for private sector to participate in constructive dialogue with GoTL, to prioritise and action priorities",Public Private Dialogue - support to Private Sector,,01/08/2008,31/12/2012,01/08/2008,Timor-Leste, , , ,International Finance Corporation,250 - BUSINESS AND OTHER SERVICES, ,0,0,0,0,0,0,0,0,0,0,0,0,2012309,0,0,0,0,0,0,0,0,767387,0,437244,0,381797,0,381797,0,0,0,375872,0,0,0,402700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012309,1149184,0,1597613
  87292191400,Promoting Rural Development,Second Rural Development Programme for Timor-Leste (EU funds),31/12/2012,01/01/2007,30/06/2012,01/01/2006,Timor-Leste, ," - Bobonaro
 - Cova Lima", ,European Union,998 - UNALLOCATED/ UNSPECIFIED, ,0,0,0,0,12071120.2,38993.978,0,0,0,2020839.013,0,0,0,3095674.278,0,0,0,2614038.002,0,1514712.565,0,2606176.153,0,3590803.226,0,2473858.293,0,2931294.024,0,-103522.46,0,0,0,-60171.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12071120.2,12685885.88,0,8036809.815
  87292374713,The key tasks are the following: Task 1: School survey and data collection; Task 2: School service delivery report based on school survey data analysis; Task 3: Two SABER reports on (a) teacher management; and (b) Workforce Development; Task 4: Impact evaluation design. Gender-specific analysis will be incorporated in the school survey report. The analysis will explore gender disparities in access to schools and learning outcome; and examine the differentiated factors that affect these gender disparities.,P132187 - Education Sector Dialogue - TA,13/12/2013,15/10/2012,,,Timor-Leste, , , ,World Bank,110 - EDUCATION,"-- 111 - Education, level unspecified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999700,0,0,0,0,471075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999700,471075,0,0
  87292376066, ,P145491 - Community Driven Nutrition Improvement,,,31/03/2017,31/03/2014,Timor-Leste, , , ,Government Of Japan,120 - HEALTH,-- 122 - Basic health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000,600000,0,0,0,1000000,0,0,0,1000000,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000,2700000
  87292376063, ,P148698 - Institutional Reform and Transformation of Ministry of Agriculture and Fisheries,,,31/03/2016,31/03/2014,Timor-Leste, , , ,World Bank,311 - AGRICULTURE, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,100000,0,0,0,300000,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000
  87292376060, ,P104794/TF091651 AAA work in the health sector in Timor-Leste,15/06/2015,08/04/2008,,,Timor-Leste, , , ,World Bank,120 - HEALTH, ,0,0,0,0,0,0,0,0,0,0,0,0,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373326,0,0,0,0,0,184448,0,0,0,92224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,373326,0,276672
  87292376059, ,P115947/TF091230 PFMCBP AAA (Analytical work),31/03/2014,06/03/2009,,,Timor-Leste, , , ,World Bank,150 - GOVERNMENT AND CIVIL SOCIETY,"-- 151 - Government and civil society, general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994452,0,0,0,0,0,100548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095000,994452,0,100548
  87292496052,Sending Timorese to Korea and Training Getting expierince from Korea Sharing Knowledge and making community with paticipants from other contries,Invitation Training in Korea (Title:Korea-Singapore TCTP on Drinking Water Management),23/11/2013,10/11/2013,23/11/2013,10/11/2013,Timor-Leste, , , ,Korean International Cooperation Agency," - 110 - EDUCATION
 - 140 - WATER SUPPLY AND SANITATION", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87292496051,Sending Timorese to Korea and Training Getting expierince from Korea Sharing Knowledge and making community with paticipants from other contries,Invitation Training in Korea (Title:Ocean Observation and Hydrographic Survey(Asia)),02/11/2013,06/10/2013,02/11/2013,06/10/2013,Timor-Leste, , , ,Korean International Cooperation Agency," - 110 - EDUCATION
 - 313 - FISHING",-- 3139 - Fishing (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87292496048,Sending Timorese to Korea and Training Getting expierince from Korea Sharing Knowledge and making community with paticipants from other contries,Invitation Training in Korea (Title:Advanced Agricultural Technology Study and Training for Developing Countries),12/07/2013,01/07/2013,12/07/2013,01/07/2013,Timor-Leste, , , ,Korean International Cooperation Agency," - 110 - EDUCATION
 - 311 - AGRICULTURE", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87292496046,Sending Timorese to Korea and Training Getting expierince from Korea Sharing Knowledge and making community with paticipants from other contries,Invitation Training in Korea (Title:Identification and Protection of Trafficking Victims by the Local Government in the Asia-Pacific Region),29/06/2013,13/06/2013,29/06/2013,13/06/2013,Timor-Leste, , , ,Korean International Cooperation Agency," - 110 - EDUCATION
 - 150 - GOVERNMENT AND CIVIL SOCIETY","-- 151 - Government and civil society, general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87292496044,Sending Timorese to Korea and Training Getting expierince from Korea Sharing Knowledge and making community with paticipants from other contries,Invitation Training in Korea (Title:Road Management and Transportation Technology for Asian Countries),15/06/2013,26/05/2013,15/06/2013,26/05/2013,Timor-Leste, , , ,Korean International Cooperation Agency," - 110 - EDUCATION
 - 160 - OTHER SOCIAL INFRASTRUCTURE AND SERVICES", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87292374711,"The project will undertake a systematic mapping and cataloging of sites situated along the corridor of the Dili-Ainaro road that will benefit from the Timor- Leste Road Climate Resilience Project. The research will treat sites from the Portuguese colonial era and Indonesian occupation era, as well as important sites related to local custom (such as sacred houses). In addition to physical structures, the research will also address natural sites with cultural significance (such as sacred forests and waterways), and will survey existing cultural groups active near the sites (such as traditional dance groups). The project will involve the identification of heritage sites in consultation with community members and in cooperation with the State Secretariat of Arts and Culture. The locations of sites will be GIS mapped, including reference to access roads and distances from public services. The catalog will include information on the type and condition of sites, as well as an anthropological analysis of local communities ' understandings of the sites' meaning and purpose. The research results will be used to inform development of a policy note and of user-friendly checklists that will encourage and facilitate culturally sensitive use and/or protection of such sites in the context of infrastructure development activities.",P130713/TF012328 - Road for Cultural Heritage - TA,30/07/2013,15/11/2012,,15/11/2012,Timor-Leste, ," - Ainaro
 - Dili", ,World Bank,160 - OTHER SOCIAL INFRASTRUCTURE AND SERVICES,-- 1609 - Other social infrastructure and services (Sub-Sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50291,9838,0,0,0,40453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50291,50291,0,0
  87292496040,Sending Timorese to Korea and Training Getting expierince from Korea Sharing Knowledge and making community with paticipants from other contries,Invitation Training in Korea (Title: Master's Degree Program in Agriculture and Rural Development),29/09/2014,28/07/2013,29/09/2014,28/07/2013,Timor-Leste, , , ,Korean International Cooperation Agency,311 - AGRICULTURE,-- 3119 - Agriculture (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87292496028,Sending Timorese to Korea and Training Getting expierince from Korea Sharing Knowledge and making community with paticipants from other contries,Invitation Training in Korea (Title:Technology and Policy(Asia)),31/08/2013,15/08/2013,31/08/2013,15/08/2013,Timor-Leste, , , ,Korean International Cooperation Agency," - 110 - EDUCATION
 - 998 - UNALLOCATED/ UNSPECIFIED"," - -- 111 - Education, level unspecified
 - -- 9989 - Unallocated/Unspecified (Sub-Sector)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87292371754,"This task outlines a program of analytical and technical assistance activities in Timor-Leste related to its major socialprotection programs, labor markets and pensions legislation:1) Assessment of performance of main cash-transfer programs (Report)- This task aims to answer key questions about performance of main cash transfer programs in response to an absence of any nationalevaluation of the social assistance programs since their inception; The analysis will aim to explain who is being covered and whatis their initial experience with the service delivery? What is the extent of inclusion and exclusion errors? What is the impact ofcurrent programs on poverty and vulnerability? What is the size of coverage and generosity necessary to achieve the programobjectives? What are the institutional and operational weaknesses that undermine quality of service delivery? We will also presentmost updated information in the report on public expenditures and review expenditures within the SP sector.",P126300/TF011558 Timor Leste Social Protection AAA,18/12/2012,,,,Timor-Leste, ,Dili, ,World Bank,160 - OTHER SOCIAL INFRASTRUCTURE AND SERVICES, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,25634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,25634,0,0
  87292371752, ,P127404/TF010734 Timor Leste Responding to Low Food Production and High Prices,30/06/2013,,,,Timor-Leste, ,Dili, ,World Bank,311 - AGRICULTURE, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260800,64638,0,0,0,181808,0,0,0,11397,0,14354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260800,257843,0,14354
  87292496030,Sending Timorese to Korea and Training Getting expierince from Korea Sharing Knowledge and making community with paticipants from other contries,Invitation Training in Korea (Title:Forensic Science),01/05/2013,11/04/2013,01/05/2013,11/04/2013,Timor-Leste, , , ,Korean International Cooperation Agency," - 110 - EDUCATION
 - 160 - OTHER SOCIAL INFRASTRUCTURE AND SERVICES"," - -- 114 - Post-secondary education
 - -- 1609 - Other social infrastructure and services (Sub-Sector)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87292496026,Sending Timorese to Korea and Training Getting expierince from Korea sharing Knowledge and making community with paticipants from other contries,Invitation Training in Korea (Title:Korea's Development Cooperation Policy for Asian and European Countries),01/10/2013,22/09/2013,01/10/2013,22/09/2013,Timor-Leste, , , ,Korean International Cooperation Agency," - 110 - EDUCATION
 - 150 - GOVERNMENT AND CIVIL SOCIETY"," - -- 114 - Post-secondary education
 - -- 151 - Government and civil society, general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87292496025,capacity building of Development Competency,Invitation Training in Korea (Title:Master’s Degree Program in Development Competency through SME),16/12/2014,,,13/08/2013,Timor-Leste, , , ,Korean International Cooperation Agency," - 110 - EDUCATION
 - 250 - BUSINESS AND OTHER SERVICES"," - -- 114 - Post-secondary education
 - -- 259 - Business and other services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  87292491635,Supporting Korean NGO Program,Lospalos rural development project  (3rd year / support renewable based on the result of evaluation),,14/02/2012,15/02/2012,15/02/2011,Timor-Leste, ,Lautem, ,Korean International Cooperation Agency,920 - SUPPORT TO NON-GOVERNMENTAL ORGANISATIONS (NGOS), ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35931,64478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35931,64478,0,0
  87292491510,Supporting Korean NGO Program,Lospalos rural development project  (2nd year / support renewable based on the result of evaluation)),31/12/2010,01/01/2010,31/12/2010,01/01/2010,Timor-Leste, ,Lautem, ,Korean International Cooperation Agency,920 - SUPPORT TO NON-GOVERNMENTAL ORGANISATIONS (NGOS), ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167840,84000,0,84000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167840,84000,0,84000
  87292464147,Uniaun Juventude Haburas Ambiente is a youth community based in Dili. The activity would help raising awareness via seminar in primary and secondary schools. The activity includes tree planting which involve students.,Raising awareness campaign on environmental preservation,,20/12/2012,,20/12/2012,Timor-Leste, ,Dili, ,Embassy of the United States,160 - OTHER SOCIAL INFRASTRUCTURE AND SERVICES,-- 1609 - Other social infrastructure and services (Sub-Sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,2000,2000
  87292464146,Radio Komunidade Lospalos is the only radio station in Lospalos. This gran is given to support Radio Komunidade Lospalos with material to support their daily program activity for promoting racial discrimination.,Convention on the Elimination of all form of Racial Discriminatiom,,26/12/2012,,26/12/2012,Timor-Leste, ,Lautem, ,Embassy of the United States,220 - COMMUNICATIONS,-- 2209 - Communications (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2000,2000,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,2000,2000
  87292464145,Centru Haburas Talento is a women group. This grant was given in support of the women group to support their empowerment activities. This grant will be used to procure computers to help rural women and men be trained on computer.,Empowering Youth and Young Women in the use of Information Techonology,,20/12/2012,,20/12/2012,Timor-Leste, ,Ermera, ,Embassy of the United States,110 - EDUCATION,"-- 111 - Education, level unspecified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8805,8805,8805,8805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8805,8805,8805,8805
  87292191395,Support to the Maritime Transport Sector,Maritime Transport Service Development Program,31/03/2011,01/01/2005,,01/04/2006,Timor-Leste, ," - Dili
 - Oecussi", ,German Cooperation,210 - TRANSPORT AND STORAGE, ,0,51704.158,0,0,3195296.523,454888.093,0,0,0,596648.488,0,0,0,857908.713,0,0,0,588772.438,0,650704.385,0,382802.204,0,497046.125,0,255478.317,0,170415.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3195296.523,3188202.413,0,1318166.325
  87292491640,Supporting Korean NGO Program,Community-based sustainable solar system project  (2nd year / support renewable based on the result of evaluation),,15/02/2013,09/02/2014,15/02/2013,Timor-Leste, ,Manufahi, ,Korean International Cooperation Agency,920 - SUPPORT TO NON-GOVERNMENTAL ORGANISATIONS (NGOS), ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110435,0,0,0,0,0,0,110435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110435,0,0,110435
