AidData ID,Project Title,Source Label,Source ID,Transaction Type,Date (DD/MM/YYYY),Year,Funding Region,Funding Organization,Funding Organisation ISO,Provider Name,Receiver Region,Receiver Country,Receiver Country ISO,Amount (Original Currency),Original Currency,Amount (Constant USD2011),Amount (Nominal USD2011),Type of Assistance,Receiver
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,31/3/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,1698572,NPR,19600.4154165705,19600.4154165705,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,1/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,12902016,NPR,148880.8677590584,148880.8677590584,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,1/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,203611,NPR,2349.538426032772,2349.538426032772,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,2/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,842869,NPR,9726.159704592661,9726.159704592661,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,2/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,529907,NPR,6114.781906300485,6114.781906300485,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,3/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,2850021,NPR,32887.38749134549,32887.38749134549,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,3/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,100505,NPR,1159.762289406878,1159.762289406878,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,4/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,5462411,NPR,63032.66789753058,63032.66789753058,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,7/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,64160,NPR,740.3646434341102,740.3646434341102,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,7/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,960994,NPR,11089.24532656358,11089.24532656358,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,8/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,915748,NPR,10567.13593353335,10567.13593353335,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,9/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,1289000,NPR,14874.221093930299,14874.2210939303,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,10/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,8499632,NPR,98080.22155550426,98080.22155550426,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,10/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,67446499,NPR,778288.7029771521,778288.7029771521,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,11/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,1560709,NPR,18009.56612047081,18009.56612047081,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,13/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,28645,NPR,330.5446572813293,330.5446572813293,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,13/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,795000,NPR,9173.782598661435,9173.782598661435,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,14/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,7066423,NPR,81083.45381526103,81083.45381526103,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,15/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,2846150,NPR,32695.577254451466,32695.57725445147,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,15/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,7373636,NPR,84705.75531303849,84705.75531303849,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,16/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,4619751,NPR,53070.08615738081,53070.08615738081,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,16/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,379269,NPR,4356.909821941413,4356.909821941413,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,17/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,225254,NPR,2587.639287765652,2587.639287765652,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,17/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,50584912,NPR,581101.8035611717,581101.8035611717,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,20/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,4848100,NPR,56216.37291280149,56216.37291280149,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,20/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,28035121,NPR,325082.5718923934,325082.5718923934,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,21/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,9581827,NPR,111106.5282931354,111106.5282931354,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,21/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,343527,NPR,3983.38358070501,3983.38358070501,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,22/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,475590,NPR,5514.726345083488,5514.726345083488,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,24/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,57709408,NPR,669172.1706864565,669172.1706864565,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,24/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,604234,NPR,7006.423933209648,7006.423933209648,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,25/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,30843708,NPR,357649.6753246753,357649.6753246753,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,25/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,368480,NPR,4272.727272727273,4272.727272727273,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,26/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,-15812606,NPR,-183355.8209647496,-183355.8209647496,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,27/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,19566606,NPR,225811.9561454126,225811.9561454126,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,27/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,10000,NPR,115.4068090017311,115.4068090017311,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,28/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,10022903,NPR,115671.12521638781,115671.1252163878,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,28/4/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,13400,NPR,154.6451240623197,154.6451240623197,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,1/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,5852800,NPR,67350.97813578826,67350.97813578826,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,1/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,16000,NPR,184.1196777905639,184.1196777905639,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,2/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,89758,NPR,1046.130536130536,1046.130536130536,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,4/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,14796,NPR,171.3491603937464,171.3491603937464,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,5/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,2465199,NPR,28548.917197452225,28548.91719745223,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,5/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,27014552,NPR,312849.473074696,312849.473074696,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,6/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,1799867,NPR,20843.8563983787,20843.8563983787,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,7/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,14833787,NPR,171786.7631731326,171786.7631731326,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,7/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,375965,NPR,4353.966415749856,4353.966415749856,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,8/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,9337,NPR,108.1297046902143,108.1297046902143,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,8/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,10157712,NPR,117634.18645049218,117634.1864504922,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,9/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,3011000,NPR,34869.71627099016,34869.71627099016,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,11/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,17638064,NPR,204262.4667052693,204262.4667052693,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,11/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,166900,NPR,1932.8314997104812,1932.831499710481,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,12/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,-251772,NPR,-2915.715112912566,-2915.715112912566,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,12/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,1079087,NPR,12496.66473653735,12496.66473653735,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,13/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,46554869,NPR,539141.5055008687,539141.5055008687,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,13/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,256850,NPR,2974.522292993631,2974.522292993631,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,14/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,313000,NPR,3624.782860451651,3624.782860451651,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,14/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,30195,NPR,349.6815286624204,349.6815286624204,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,15/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,1122240,NPR,12996.409959467288,12996.40995946729,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,15/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,5702138,NPR,66035.18239722062,66035.18239722062,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,16/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,4749804,NPR,55006.41574985525,55006.41574985525,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,16/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,90941,NPR,1053.167342211928,1053.167342211928,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,18/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,276665,NPR,3203.995367689636,3203.995367689636,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,19/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,7523786,NPR,87131.27967573829,87131.27967573829,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,19/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,423958,NPR,4909.762594093805,4909.762594093805,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,20/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,60000000,NPR,694846.5547191662,694846.5547191662,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,20/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,46890,NPR,543.0225825130284,543.0225825130284,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,21/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,1266362,NPR,14390.47727272727,14390.47727272727,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,21/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,6207743,NPR,70542.53409090909,70542.53409090909,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,22/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,13306917,NPR,149768.3398987057,149768.3398987057,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,23/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,42806,NPR,481.5073115860517,481.5073115860517,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,25/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,17170120,NPR,192814.3739472207,192814.3739472207,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,25/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,21960,NPR,246.6030320044918,246.6030320044918,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,26/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,116666,NPR,1310.117911285794,1310.117911285794,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,26/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,13086579,NPR,146957.6530039304,146957.6530039304,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,27/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,11868298,NPR,133606.8670494203,133606.8670494203,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,27/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,36850,NPR,414.8373297309468,414.8373297309468,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,29/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,4707044,NPR,52680.96250699497,52680.96250699497,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,29/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,2667970,NPR,29859.764969222157,29859.76496922216,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,30/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,108856,NPR,1215.589056393077,1215.589056393077,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,30/5/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,2167000,NPR,24198.77163595756,24198.77163595756,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,1/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,2816809,NPR,31142.16694306246,31142.16694306246,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,1/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,197700,NPR,2185.737976782753,2185.737976782753,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,2/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,1525310,NPR,16863.57103372029,16863.57103372029,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,2/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,63012663,NPR,696657.4129353234,696657.4129353234,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,3/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,3594150,NPR,39912.82620766241,39912.82620766241,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,3/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,5846138,NPR,64921.02165463632,64921.02165463632,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,4/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,1302766,NPR,14411.128318584071,14411.12831858407,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,4/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,16345389,NPR,180811.825221239,180811.825221239,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,5/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,5412852,NPR,60076.04883462821,60076.0488346282,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,5/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,143500,NPR,1592.674805771365,1592.674805771365,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,6/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,2679559,NPR,29413.38090010977,29413.38090010977,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,6/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,50565,NPR,555.0493962678376,555.0493962678376,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,8/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,800000,NPR,8781.558726673986,8781.558726673986,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,8/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,1469526,NPR,16130.91108671789,16130.91108671789,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,9/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,18812461,NPR,206503.41383095496,206503.413830955,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,9/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,2364710,NPR,25957.299670691547,25957.29967069155,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,10/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,26461830,NPR,287472.3519826182,287472.3519826182,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,10/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,21500000,NPR,233568.71265616518,233568.7126561652,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,11/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,29606116,NPR,316812.3702514714,316812.3702514714,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,11/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,1362848,NPR,14583.713215623327,14583.71321562333,Grant,
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,12/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,-1079565,NPR,-11677.28501892915,-11677.28501892915,Loan (unknown type),
904000000427,Rural Access Improvement and Decentralization Project(RAIDP),Country System,9,,12/6/2013,2013,Multilaterals,WORLD BANK,,World Bank - International Development Association (IDA),South & Central Asia,Nepal,NP,7085004,NPR,76636.06273661439,76636.06273661439,Grant,
904000000428,Supporting the Education of Marginalised Girls in Kailali (STEM),Country System,9,Disbursement Amount,30/3/2014,2014,South & Central Asia,Nepal,,,South & Central Asia,Nepal,NP,890151,NPR,9256.015389414577,9256.015389414577,Grant,
904000000428,Supporting the Education of Marginalised Girls in Kailali (STEM),Country System,9,Disbursement Amount,1/4/2014,2014,Europe,United Kingdom,,UK Department for International Development (DFID),South & Central Asia,Nepal,NP,154189,GBP,256468.7292082502,256468.7292082502,Grant,
904000000428,Supporting the Education of Marginalised Girls in Kailali (STEM),Country System,9,,24/4/2014,2014,Europe,United Kingdom,,UK Department for International Development (DFID),South & Central Asia,Nepal,NP,154189,GBP,259141.17647058828,259141.1764705883,Grant,
904000000429,Support and Protection for Street Children and Vulnerable Families of Nepal,Country System,9,Commitment Loan / Grant Amount,10/10/2010,2010,NGO/Other,Enfants&Developpement,,,South & Central Asia,Nepal,NP,426925,EUR,625508.626302149,587161.325814881,Grant,
904000000429,Support and Protection for Street Children and Vulnerable Families of Nepal,Country System,9,Disbursement Amount,9/10/2013,2013,NGO/Other,Enfants&Developpement,,,South & Central Asia,Nepal,NP,412604,EUR,551314.8049171566,551314.8049171566,Grant,
904000000429,Support and Protection for Street Children and Vulnerable Families of Nepal,Country System,9,,9/10/2013,2013,NGO/Other,Enfants&Developpement,,,South & Central Asia,Nepal,NP,45329901,NPR,490583.3441558441,490583.3441558441,Grant,
904000000432,"HIV Prevention and Strategic Information: 80% of sex workers and people who inject drugs throughout Nepal receive services to prevent HIV, including HCT",Country System,9,Commitment Loan / Grant Amount,31/12/2013,2014,Multilaterals,United Nations,,Joint United Nations Programme on HIV/AIDS (UNAIDS),South & Central Asia,Nepal,NP,10650,USD,10650,10650,ODA Grant-Like,
